Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Honduras,2014,9127851,565500,0.061953247,61.953247000000005,1.8571,,304500,0.033359442,333.59442,,,436000,0.0477659,47.7659,12000,0.0013146577,1.3146577,1087000,0.11908608,119.08608,701000,0.076797925,76.797925,341000,0.03735819,37.35819,,,,27000,0.00295798,2.9579799999999996,76.77998,210.35610748547998,705.46985,14.589998,5.999999
,Honduras,2015,9294510,633390,0.06814668,68.14668,1.7823,,355378,0.03823526,382.3526,,,606000,0.06519978,65.19978,11000,0.0011834943,1.1834943,1191000,0.12814017,128.14017,718000,0.07724991,77.24991,420000,0.045187965,45.187965,,,,30000,0.003227712,3.2277120000000004,77.3,211.7808198,710.16,14.69,6.04
,Honduras,2016,9460798,613333.5,0.06482894,64.82894,1.8571,,330257,0.034907945,349.07945,,,628000,0.06637918,66.37917999999999,16000,0.0016911892,1.6911892,1211000,0.12800188,128.00188,730000,0.07716051,77.16051,430000,0.04545071,45.45071,,,,28000,0.0029595813,2.9595813,77.15002,211.36991569452,708.84015,14.660003,6.020001
,Honduras,2017,9626845,683734,0.07102369,71.02369,1.8323,,373161,0.038762543,387.62543000000005,,,532000,0.055262133,55.262133,19000,0.0019736476,1.9736476,1230000,0.12776771,127.76771000000001,745000,0.077387765,77.387765,430000,0.044666763,44.666762999999996,,,,31000,0.003220162,3.2201619999999997,77.37996,211.99988829096,710.89966,14.699992,6.0399966
,Honduras,2018,9792854,705309.44,0.07202287,72.02287,1.8154,,388524,0.039674237,396.74237,,,683000,0.069744736,69.744736,22000,0.002246536,2.246536,1266000,0.12927794,129.27794,755000,0.077097036,77.09703599999999,455000,0.04646245,46.462450000000004,,,,32000,0.003267689,3.267689,77.119965,211.28757322958998,708.5497,14.649993,6.019997
,Honduras,2019,9958832,589020.44,0.059145533,59.145533,1.8267,,322459,0.0323792,323.792,,,746000,0.07490838,74.90838,24000,0.0024099213,2.4099212999999997,1324000,0.13294731,132.94731000000002,769000,0.07721789,77.21789,500000,0.05020669,50.206689999999995,,,,33000,0.0033136415,3.3136415,77.22999,211.58901158274,709.53986,14.669997,6.0299993
,Honduras,2020,10121762,666798.75,0.065877736,65.87773600000001,1.8371999,,362936,0.035857,358.57,,,815000,0.08051958,80.51957999999999,27000,0.0026675197,2.6675197,1454000,0.14365087,143.65087000000003,819000,0.080914766,80.914766,577000,0.057005886,57.005886,,,,35000,0.003457896,3.457896,80.94998,221.78076490548,743.6998,15.379996,6.3199987
,Honduras,2021,10278346,673593.06,0.06553516,65.53515999999999,1.8508999,,363931,0.035407547,354.07547,,,801000,0.07793082,77.93082,24000,0.0023350061,2.3350061,1451000,0.14117058,141.17058,838000,0.08153063,81.53063,553000,0.05380243,53.80243,,,,36000,0.003502509,3.502509,81.57003,223.47953201178,749.4202,15.500006,6.3700023
,Honduras,2022,10432858,683723.56,0.0655356,65.5356,1.8644999,,366701,0.03514866,351.4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hong Kong,1961,3231766,,,,,,,,,,,70000,0.021659983,21.659983,1000,0.00030942835,0.30942835,68000,0.021041127,21.041127,37000,0.011448849,11.448849000000001,23000,0.007116852,7.116852,1000,0.00030942835,0.30942835,7000,0.0021659983,2.1659982999999996,11.522982,31.569813382932004,82.7378,1.7973454,0.26960182
,Hong Kong,1962,3331193,,,,,,,,,,,124000,0.0372239,37.2239,29000,0.00870559,8.705589999999999,95000,0.028518312,28.518312,37000,0.011107132,11.107132,44000,0.0132084815,13.208481500000001,1000,0.00030019274,0.30019273999999996,12000,0.003602313,3.602313,11.180427,30.631306543002,80.26895,1.741214,0.26474598
,Hong Kong,1963,3424355,,,,,,,,,,,122000,0.03562715,35.62715,28000,0.008176723,8.176723,94000,0.027450426,27.450426,37000,0.010804955,10.804955,44000,0.012849135,12.849134999999999,1000,0.0002920258,0.2920258,12000,0.0035043096,3.5043096,10.876769,29.799366825294,78.08856,1.6917113,0.25946492
,Hong Kong,1964,3514767,,,,,,,,,,,92000,0.026175277,26.175277,21000,0.0059747915,5.9747915,71000,0.020200485,20.200485,37000,0.010527014,10.527014,24000,0.0068283333,6.828333300000001,1000,0.0002845139,0.2845139,9000,0.0025606249,2.5606249,10.59689,29.03257505214,76.08105,1.6505078,0.2523069
,Hong Kong,1965,3602032,,,,,,,,,,,74000,0.020543959,20.543959,10000,0.0027762107,2.7762107,64000,0.01776775,17.76775,37000,0.0102719795,10.2719795,18000,0.0049971794,4.9971794,1000,0.0002776211,0.2776211,7000,0.0019433475,1.9433475,10.333495,28.31094492237,74.2344,1.6149384,0.24276853
,Hong Kong,1966,3684669,,,,,,,,,,,102000,0.027682269,27.682268999999998,16000,0.0043423166,4.3423166,86000,0.023339953,23.339953,43000,0.011669977,11.669977,32000,0.008684633,8.684633,1000,0.0002713948,0.2713948,9000,0.0024425532,2.4425532000000003,11.704769,32.067859953294004,84.04339,1.8265738,0.2729363
,Hong Kong,1967,3762176,,,,,,,,,,,103000,0.027377773,27.377773,6000,0.0015948217,1.5948217,97000,0.02578295,25.78295,46000,0.012226966,12.226966000000001,41000,0.010897948,10.897948,1000,0.00026580362,0.26580362,9000,0.0023922327,2.3922327,12.207441,33.445043501166,87.6405,1.8980134,0.2904064
,Hong Kong,1968,3834048,,,,,,,,,,,163000,0.042513814,42.513813999999996,20000,0.0052164188,5.2164188,143000,0.037297394,37.297394,52000,0.013562689,13.562688999999999,76000,0.01982239,19.82239,1000,0.00026082093,0.26082093,14000,0.0036514932,3.6514932,13.601238,37.263665380788005,97.67976,2.123917,0.32675648
,Hong Kong,1969,3898385,,,,,,,,,,,182000,0.046686,46.686,19000,0.004873813,4.873813,164000,0.0420687,42.0687,54000,0.01385189,13.851890000000001,93000,0.023856033,23.856033,1000,0.00025651648,0.25651648,16000,0.0041042636,4.1042635999999995,13.837825,37.911848935950005,99.323944,2.156806,0.32251304
,Hong Kong,1970,3955076,,,,,,,,,,,201000,0.050820768,50.820768,3000,0.00075851893,0.75851893,197000,0.04980941,49.80941,65000,0.016434576,16.434576,115000,0.02907656,29.07656,1000,0.00025283964,0.25283964,16000,0.0040454343,4.0454343,16.342073,44.772802291998,117.336685,2.5418777,0.39028832
,Hong Kong,1971,4028605,,,,,,,,,,,210000,0.052127223,52.127223,2000,0.00049644976,0.49644976,208000,0.051630776,51.630776000000004,68000,0.016879292,16.879292,122000,0.030283436,30.283436000000002,1000,0.00024822488,0.24822488,17000,0.004219823,4.219823,16.765396,45.932591321496,120.410545,2.615243,0.39775556
,Hong Kong,1972,4128332,,,,,,,,,,,178000,0.04311669,43.11669,2000,0.00048445715,0.48445715,177000,0.04287446,42.874460000000006,71000,0.01719823,17.19823,91000,0.022042802,22.042802000000002,1000,0.00024222858,0.24222858,13000,0.0031489716,3.1489716000000003,17.194984,47.10954473438401,123.4787,2.6802497,0.4040082
,Hong Kong,1973,4234756,,,,,,,,,,,195000,0.046047516,46.047515999999995,5000,0.0011807056,1.1807056,190000,0.04486681,44.86681,65000,0.015349172,15.349172,108000,0.02550324,25.50324,1000,0.00023614112,0.23614111999999998,16000,0.0037782579,3.7782579,15.260818,41.810459855868004,109.54877,2.3802176,0.36241993
,Hong Kong,1974,4342778,,,,,,,,,,,177000,0.04075732,40.75732,5000,0.0011513368,1.1513368,172000,0.039605986,39.605986,67000,0.015427913,15.427913,89000,0.020493794,20.493793999999998,1000,0.00023026735,0.23026734999999998,15000,0.0034540102,3.4540102,15.381988,42.142432455288,110.43955,2.394274,0.36158422
,Hong Kong,1975,4451227,,,,,,,,,,,184000,0.041336916,41.336916,4000,0.0008986286,0.8986286,180000,0.040438287,40.438287,64000,0.014378058,14.378058000000001,99000,0.022241058,22.241058000000002,1000,0.00022465715,0.22465715,16000,0.0035945144,3.5945144,14.284376,39.135276320976004,102.544205,2.220927,0.34243366
,Hong Kong,1976,4558871,,,,,,,,,,,227000,0.04979303,49.79303,5000,0.0010967627,1.0967627,222000,0.04869627,48.69627,81000,0.017767556,17.767556,119000,0.026102955,26.102955,2000,0.00043870512,0.43870512,20000,0.004387051,4.3870510000000005,17.71228,48.52679403528,127.18401,2.7650836,0.4231267
,Hong Kong,1977,4664905,,,,,,,,,,,281000,0.060237024,60.237024,4000,0.00085746654,0.85746654,277000,0.05937956,59.37956,79000,0.016934965,16.934965,171000,0.036656696,36.656696000000004,2000,0.00042873327,0.42873327,26000,0.0055735325,5.5735325,17.00291,46.58331460266,122.05944,2.651739,0.40719587
,Hong Kong,1978,4768799,,,,,,,,,,,270000,0.056618027,56.618027,3000,0.0006290892,0.6290891999999999,267000,0.05598894,55.98894,73000,0.015307837,15.307837,166000,0.034809604,34.809604,2000,0.0004193928,0.4193928,25000,0.00524241,5.2424100000000005,15.368434,42.105298209084005,110.33953,2.399122,0.36137402
,Hong Kong,1979,4872751,,,,,,,,,,,305000,0.062592976,62.59297599999999,8000,0.001641783,1.641783,297000,0.060951196,60.951195999999996,78000,0.016007384,16.007384,190000,0.03899235,38.99235,2000,0.00041044576,0.41044576,28000,0.0057462407,5.7462407,15.995749,43.823969424774,114.88408,2.488902,0.37434706
,Hong Kong,1980,4978551,,,,,,,,,,,278000,0.055839542,55.839542,11000,0.0022094783,2.2094783000000002,266000,0.0534292,53.4292,66000,0.013256869,13.256869,172000,0.034548204,34.548204,2000,0.00040172332,0.40172332,26000,0.005222403,5.222403,13.359437,36.601196894262,95.90168,2.0810673,0.31469798
,Hong Kong,1981,5077744,,,,,,,,,,,314000,0.061838485,61.838485,10000,0.0019693784,1.9693784,304000,0.059869107,59.869107,99000,0.019496847,19.496847000000002,177000,0.034858,34.858,2000,0.0003938757,0.3938757,27000,0.005317322,5.317322,19.50107,53.42758850682,140.02823,3.0337253,0.46672696
,Hong Kong,1982,5166910,,,,,,,,,,,348000,0.06735167,67.35167,26000,0.005032021,5.032021,322000,0.062319644,62.319644000000004,77000,0.014902524,14.902524,211000,0.040836785,40.836785,2000,0.00038707856,0.38707856,31000,0.0059997174,5.9997174,14.907008,40.841117399808,107.041016,2.3276386,0.3542059
,Hong Kong,1983,5252129,,,,,,,,,,,366000,0.069686025,69.686025,43000,0.008187156,8.187156,323000,0.06149887,61.49887,79000,0.015041519,15.041519,210000,0.039983787,39.983787,2000,0.00038079795,0.38079795,31000,0.0059023686,5.9023686,15.080793,41.317240682718,108.29561,2.3472443,0.35259035
,Hong Kong,1984,5333577,,,,,,,,,,,252000,0.047247842,47.247842,14000,0.00262488,2.62488,238000,0.04462296,44.622960000000006,84000,0.015749281,15.749281,130000,0.024373887,24.373887,2000,0.00037498286,0.37498286,22000,0.0041248114,4.1248114000000005,15.818559,43.338517374834005,113.60875,2.4675748,0.3711393
,Hong Kong,1985,5411686,,,,,,,,,,,310000,0.057283442,57.283441999999994,14000,0.002586994,2.586994,295000,0.054511663,54.511663,105000,0.019402456,19.402455999999997,163000,0.030120004,30.120003999999998,2000,0.0003695706,0.36957059999999997,25000,0.0046196324,4.6196324,19.471916,53.347714535016,139.79556,3.0318556,0.4602817
,Hong Kong,1986,5492797,,,,,,,,,,,317000,0.057711944,57.711944,6000,0.0010923396,1.0923396,310000,0.05643755,56.43755,122000,0.022210907,22.210907,163000,0.029675227,29.675227,3000,0.0005461698,0.5461698,23000,0.004187302,4.187302000000001,22.256487,60.976676102562,159.79118,3.466338,0.52944064
,Hong Kong,1987,5578536,,,,,,,,,,,285000,0.051088672,51.088672,1000,0.0001792585,0.1792585,283000,0.050730154,50.730154,125000,0.022407312,22.407311999999997,136000,0.024379157,24.379157,3000,0.0005377755,0.5377755,19000,0.0034059116,3.4059116,22.495283,61.630911712458,161.52711,3.5014832,0.52871394
,Hong Kong,1988,5665618,,,,,,,,,,,106000,0.018709345,18.709345,1000,0.00017650325,0.17650325,104000,0.018356338,18.356338,89000,0.01570879,15.70879,9000,0.0015885292,1.5885292,2000,0.0003530065,0.3530065,5000,0.00088251627,0.88251627,15.712611,43.048248884586,112.84783,2.4510477,0.36865354
,Hong Kong,1989,5752711,,,,,,,,,,,124000,0.021555055,21.555055,4000,0.0006953243,0.6953243,120000,0.02085973,20.85973,65000,0.011299021,11.299021,43000,0.007474737,7.474737,1000,0.00017383108,0.17383108,11000,0.0019121419,1.9121419000000002,11.241639,30.799010650914,80.69109,1.7509102,0.26860553
,Hong Kong,1990,5838573,,,,,,,,,,,80000,0.013701978,13.701978,2000,0.00034254947,0.34254947,78000,0.013359428,13.359428,61000,0.010447758,10.447758,10000,0.0017127473,1.7127473,1000,0.00017127473,0.17127473,6000,0.0010276483,1.0276483,10.370222,28.411566839172,74.437355,1.6175562,0.24809144
,Hong Kong,1991,5923453,,,,,,,,,,,73000,0.012323893,12.323893,6000,0.0010129227,1.0129227,67000,0.01131097,11.31097,55000,0.009285125,9.285125,5000,0.00084410224,0.84410224,1000,0.00016882045,0.16882044999999998,5000,0.00084410224,0.84410224,9.362161,25.649755907886004,67.225655,1.4631466,0.21749476
,Hong Kong,1992,6007690,,,,,,,,,,,73000,0.012151093,12.151093,4000,0.00066581334,0.6658133399999999,69000,0.01148528,11.485280000000001,58000,0.009654293,9.654293,5000,0.00083226664,0.83226664,1000,0.00016645333,0.16645333,5000,0.00083226664,0.83226664,9.711148,26.605884665448,71.17573,1.3479507,0.20662017
,Hong Kong,1993,6089809,,,,,,,,,,,58000,0.009524108,9.524108,7000,0.0011494614,1.1494614,51000,0.008374647,8.374647000000001,45000,0.007389394,7.389393999999999,3000,0.0004926263,0.4926263,1000,0.00016420876,0.16420876,3000,0.0004926263,0.4926263,7.3120093,20.0329019914518,54.91848,0.8625426,0.13722269
,Hong Kong,1994,6168709,,,,,,,,,,,37000,0.0059980135,5.9980135,5000,0.0008105424,0.8105424,33000,0.0053495797,5.3495797,30000,0.0048632543,4.8632542999999995,1000,0.00016210847,0.16210847,0,0,0,1000,0.00016210847,0.16210847,4.859727,13.314320414802001,37.907825,0.4115091,0.078382686
,Hong Kong,1995,6243859,,,,,,,,,,,79000,0.012652432,12.652432,5000,0.00080078683,0.80078683,74000,0.011851645,11.851645,46000,0.007367239,7.3672390000000005,24000,0.0038437766,3.8437766,0,0,0,4000,0.00064062944,0.64062944,7.321011,20.057564182986003,57.889126,0.5313637,0.09840069
,Hong Kong,1996,6333446,,,,,,,,,,,36000,0.0056841094,5.6841094,4000,0.00063156773,0.63156773,32000,0.005052542,5.052542,30000,0.004736758,4.736758,1000,0.00015789193,0.15789193,0,0,0,1000,0.00015789193,0.15789193,4.7358894,12.975039322304399,37.183666,0.36658558,0.06935403
,Hong Kong,1997,6441245,,,,,,,,,,,40000,0.0062099798,6.2099798,3000,0.00046574848,0.46574848,37000,0.005744231,5.744231,31000,0.004812734,4.812734,4000,0.000620998,0.6209979999999999,0,0,0,2000,0.000310499,0.31049899999999997,4.8422856,13.2665357577456,38.29899,0.3394592,0.069888666
,Hong Kong,1998,6546051,,,,,,,,,,,51000,0.0077909566,7.7909566,5000,0.00076381926,0.76381926,47000,0.0071799015,7.179901500000001,32000,0.0048884433,4.8884433,12000,0.0018331662,1.8331662,0,0,0,3000,0.00045829156,0.45829156,4.833693,13.242994388118001,37.94449,0.38266733,0.07049135
,Hong Kong,1999,6641959,,,,,,,,,,,51000,0.0076784575,7.6784575,4000,0.00060223194,0.60223194,47000,0.0070762257,7.0762257,30000,0.00451674,4.51674,14000,0.0021078119,2.1078119,0,0,0,3000,0.00045167396,0.45167396,4.541407,12.442210834482001,35.895363,0.3243862,0.060822416
,Hong Kong,2000,6731195,,,,,,,,,,,50000,0.0074281017,7.4281017,4000,0.0005942481,0.5942481,46000,0.006833853,6.833853,31000,0.0046054227,4.6054227,12000,0.0017827444,1.7827444000000001,0,0,0,3000,0.0004456861,0.44568610000000003,4.640476,12.713632749576,36.006844,0.4061686,0.07107951
,Hong Kong,2001,6801538,,,,,,,,,,,106000,0.01558471,15.58471,26000,0.0038226647,3.8226647000000002,80000,0.011762045,11.762045,29000,0.0042637414,4.2637414,42000,0.006175074,6.175074,0,0,0,8000,0.0011762045,1.1762045,4.266613,11.689350568038002,33.12959,0.3749755,0.07094131
,Hong Kong,2002,6848847,,,,,,,,,,,78000,0.011388779,11.388779,9000,0.0013140897,1.3140897,70000,0.010220698,10.220698,31000,0.004526309,4.526309,32000,0.004672319,4.672319,0,0,0,6000,0.0008760599,0.8760599,4.5112176,12.3595001503776,34.79794,0.4238728,0.07064547
,Hong Kong,2003,6886463,,,,,,,,,,,94000,0.013649968,13.649968,4000,0.0005808497,0.5808496999999999,90000,0.013069118,13.069118,30000,0.0043563726,4.3563726,52000,0.007551046,7.5510459999999995,0,0,0,7000,0.001016487,1.016487,4.393062,12.035786181012,33.97101,0.4011929,0.07020876
,Hong Kong,2004,6915997,,,,,,,,,,,97000,0.014025454,14.025454,4000,0.00057836925,0.57836925,93000,0.013447085,13.447085,28000,0.004048585,4.048585,57000,0.0082417615,8.241761499999999,0,0,0,8000,0.0011567385,1.1567385,4.0388756,11.065412492085601,31.223997,0.3789562,0.06980772
,Hong Kong,2005,6936872,,,,,,,,,,,111000,0.016001448,16.001448,4000,0.0005766288,0.5766287999999999,107000,0.01542482,15.42482,27000,0.0038922443,3.8922443,70000,0.010091004,10.091004,0,0,0,9000,0.0012974148,1.2974148,3.9272962,10.7597155088412,30.12584,0.38775834,0.069597654
,Hong Kong,2006,6960600,,,,,,,,,,,122000,0.017527224,17.527224,3000,0.00043099732,0.43099731999999996,120000,0.017239893,17.239893,32000,0.004597305,4.597305,77000,0.011062264,11.062264,0,0,0,10000,0.0014366577,1.4366577,4.537435,12.431328642810001,35.018673,0.4269359,0.07942993
,Hong Kong,2007,7001452,,,,,,,,,,,67000,0.009569444,9.569444,1000,0.00014282751,0.14282751,66000,0.009426616,9.426616000000001,28000,0.0039991704,3.9991704,32000,0.0045704804,4.5704804,0,0,0,5000,0.00071413757,0.71413757,4.021466,11.017714958316,30.705774,0.4160137,0.06933562
,Hong Kong,2008,7050673,,,,,,,,,,,45000,0.0063823694,6.3823694,1000,0.00014183043,0.14183043,44000,0.0062405393,6.2405393,27000,0.0038294217,3.8294217,13000,0.0018437956,1.8437956,0,0,0,3000,0.0004254913,0.4254913,3.824622,10.478416333572001,29.648233,0.33601332,0.059296466
,Hong Kong,2009,7094600,,,,,,,,,,,45000,0.0063428525,6.3428525,1000,0.00014095227,0.14095227,44000,0.0062019,6.2019,28000,0.003946664,3.9466639999999997,12000,0.0016914273,1.6914273,0,0,0,3000,0.00042285683,0.42285682999999996,3.999993,10.958884821918,30.943155,0.36543146,0.06913568
,Hong Kong,2010,7132437,,,,,,,,,,,76000,0.010655545,10.655545,2000,0.00028040906,0.28040906,74000,0.010375136,10.375136,48000,0.0067298175,6.729817499999999,21000,0.0029442953,2.9442953000000003,,,,3000,0.0004206136,0.42061360000000003,6.7000027,18.3561715972602,43.030018,0.61000025,0.2500001
,Hong Kong,2011,7175370,,,,,,,,,,,104000,0.014494026,14.494026,3000,0.0004180969,0.4180969,101000,0.014075929,14.075928999999999,46000,0.006410819,6.410819,51000,0.0071076476,7.1076476,,,,3000,0.0004180969,0.4180969,6.389991,17.506824482466,40.999943,0.57999915,0.23999965
,Hong Kong,2012,7234062,,,,,,,,,,,141000,0.019491125,19.491125,4000,0.0005529397,0.5529397,136000,0.01879995,18.79995,36000,0.004976457,4.976457,98000,0.013547023,13.547023,,,,2000,0.00027646986,0.27646985999999996,4.9799986,13.643831644383601,31.219992,0.38999987,0.15999995
,Hong Kong,2013,7296820,,,,,,,,,,,128000,0.017541887,17.541887,4000,0.000548184,0.548184,124000,0.016993703,16.993703,38000,0.005207748,5.207748,82000,0.011237772,11.237772,,,,2000,0.000274092,0.274092,5.250007,14.383580678082001,33.010044,0.41000056,0.17000024
,Hong Kong,2014,7352180,,,,,,,,,,,119000,0.016185675,16.185675,2000,0.00027202815,0.27202815,117000,0.015913647,15.913647,34000,0.0046244785,4.6244785,82000,0.011153155,11.153155,0,0,0,2000,0.00027202815,0.27202815,4.61,12.630136860000002,28.81,0.35,0.14
